,000001,000002,000063,000069,000100,000157,000166,000301,000333,000338,000408,000425,000538,000568,000596,000617,000625,000651,000661,000708,000725,000733,000768,000776,000786,000792,000800,000858,000876,000877,000895,000938,000963,000977,000983,000999,001289,001979,002001,002007,002027,002049,002050,002074,002129,002142,002179,002180,002202,002230,002236,002241,002252,002271,002304,002311,002352,002371,002410,002415,002459,002460,002466,002475,002493,002555,002594,002601,002603,002648,002709,002714,002736,002812,002821,002841,002916,002920,002938,003816,300014,300015,300033,300059,300122,300124,300142,300223,300274,300308,300316,300347,300408,300413,300433,300450,300454,300496,300498,300628,300661,300750,300751,300759,300760,300763,300782,300896,300919,300957,300979,300999,301269,600000,600009,600010,600011,600015,600016,600018,600019,600023,600025,600028,600029,600030,600031,600036,600039,600048,600050,600061,600085,600089,600104,600111,600115,600132,600150,600176,600183,600188,600196,600219,600233,600276,600309,600332,600346,600362,600372,600406,600426,600436,600438,600460,600489,600515,600519,600547,600570,600584,600585,600588,600600,600606,600660,600674,600690,600732,600741,600745,600754,600760,600795,600803,600809,600837,600845,600875,600886,600887,600893,600900,600905,600918,600919,600926,600938,600941,600958,600989,600999,601006,601009,601012,601021,601059,601066,601088,601100,601111,601117,601138,601155,601166,601169,601186,601211,601225,601229,601236,601238,601288,601318,601319,601328,601336,601360,601377,601390,601398,601600,601601,601607,601615,601618,601628,601633,601658,601668,601669,601688,601689,601698,601699,601728,601766,601788,601799,601800,601808,601816,601818,601838,601857,601865,601868,601872,601877,601878,601881,601888,601898,601899,601901,601916,601919,601939,601985,601988,601989,601995,601998,603019,603195,603259,603260,603288,603290,603369,603392,603486,603501,603659,603799,603806,603833,603899,603986,603993,605117,605499,688008,688012,688036,688041,688065,688111,688126,688187,688223,688256,688271,688303,688363,688396,688561,688599,688981
002714,0,2,1,0,0,0,2,0,5,0,0,0,0,1,2,0,0,2,4,1,0,0,0,0,1,1,0,2,88,1,64,0,0,2,1,0,1,0,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,157,0,0,1,0,0,1,4,1,2,1,6,4,1,0,4,0,2,0,0,1,2,1,0,3,0,0,0,1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,416,2,2,2,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,1,3,2,2,0,0,0,1,2,1,1,0,0,0,0,0,2,4,0,1,0,9,2,1,1,0,0,1,0,11,0,5,1,0,0,6,3,2,0,0,0,4,0,1,0,6,7,0,1,3,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,3,0,7,0,0,0,2,0,1,1,1,11,2,0,2,0,0,1,0,0,1,0,2,2,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,6,0,0,0,0,0,14,0,0,0,0,2,3,0,1,0,0,2,0,1,2,1,1,0,0,4,12,1,1,0,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,16
002736,3,4,5,0,4,0,29,3,2,0,1,0,0,7,3,0,0,2,3,19,5,0,0,19,5,9,0,1,0,7,5,3,0,1,0,15,1,1,2,0,2,3,1,0,0,1,0,1,4,0,3,1,0,2,8,7,6,0,0,3,3,3,3,2,0,1,30,2,0,7,7,2,0,1,0,10,0,2,1,4,6,2,2,33,2,0,4,0,5,5,0,1,0,0,0,0,0,0,7,4,1,13,0,1,5,1,8,1,0,2,28,2,0,1,3,0,3,9,0,2,0,0,0,3,23,95,0,1,2,2,7,6,0,2,1,5,12,1,2,6,0,1,0,0,9,3,4,0,0,0,0,5,5,0,2,1,8,5,7,2,0,4,5,0,2,1,0,0,1,3,0,0,3,0,0,9,14,29,4,6,0,0,0,2,0,21,26,32,60,7,8,11,30,1,0,5,2,9,32,4,0,8,0,5,1,0,1,3,33,0,7,10,0,0,8,0,1,1,0,24,6,5,3,3,2,0,2,7,5,4,2,2,16,0,0,0,7,0,13,9,3,0,1,9,1,28,2,3,6,0,26,15,10,7,5,5,1,4,0,3,5,0,44,8,1,5,8,0,0,1,7,3,0,1,1,0,4,2,2,0,0,0,0,2,0,2,0,1,0,0,10,2,0,0,6,0,1,2,4,9
002812,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,4,3,0,0,0,0,1,0,1,0,0,2,0,2,4,3,0,24,0,8,4,0,0,58,0,1,0,0,1,0,0,0,0,9,0,1,0,0,1,1,0,2,0,1,0,3,0,0,8,0,0,0,3,0,29,9,0,0,2,0,0,20,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,90,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,11,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,4,1,7,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,2,0,1,1,0,140,4,5,2,0,0,0,1,0,2,0,0,0,5,1,0,0,1,0,0,2,0,0,0,2,1
002821,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,45,6,0,0,1,0,0,0,1,2,0,0,56,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,130,0,0,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,2,0,2,2,0,0,0,0,0,1,0,4,0,0,0,3
002841,0,3,1,0,4,2,0,0,5,0,1,1,0,0,0,0,0,7,6,1,9,5,0,28,0,0,0,0,0,1,2,1,1,7,0,0,0,0,0,1,2,5,0,0,1,0,2,7,0,41,3,8,0,0,0,0,2,6,1,12,1,0,0,15,0,4,9,0,5,0,1,1,10,1,0,0,3,2,2,0,1,0,5,2,1,0,4,0,4,2,2,0,0,4,2,4,4,1,0,13,0,8,0,0,2,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,1,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,4,3,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0
002916,0,0,1,0,1,6,0,0,0,0,0,0,3,0,0,0,0,5,0,1,1,0,0,0,3,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,3,0,0,35,0,0,0,1,6,0,0,0,2,1,1,0,0,6,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,12,0,0,3,0,0,0,0,7,0,0,10,0,0,2,0,0,1,0,0,4,16,0,2
002920,0,1,2,0,0,0,13,0,1,1,0,0,0,0,0,0,12,0,0,0,4,0,0,1,0,0,1,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,23,0,2,0,3,3,0,13,4,2,0,0,0,0,0,0,0,3,0,1,0,9,0,0,38,0,1,0,1,1,2,0,0,2,0,0,1,0,2,0,0,4,0,11,0,0,1,16,0,0,2,2,4,0,0,106,0,0,2,19,4,0,0,1,2,1,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,1,1,0,8,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,3,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,3,2,0,0,1,0,2,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,10,0,0,0,0,40,0,0,4,0,2,65,1,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,3,2,1,0,0,2,0,8,0,0,0,3,2,0,0,0,0,2,0,0,0,2,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0
002938,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,5,0,0,0,5,0,3,1,3,1,0,3,0,9,0,1,2,1,0,5,0,0,0,19,3,0,2,2,0,0,0,0,1,0,0,2,35,1,0,0,1,1,1,1,0,0,0,0,0,6,0,0,10,0,6,0,0,0,0,0,1,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,2,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,2,0,0,0,1,0,0,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,1,0,6,1,0,3,0,0,2,0,0,2,16,31,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,0,0,0,11,2,0,0,6,0,0,2,0,1,0,0,0,0,2
003816,1,1,0,0,0,3,5,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,22,1,0,0,0,0,0,10,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2,0,0,0,0,0,0,0,3,26,1,1,1,0,11,19,5,1,8,1,5,0,1,0,5,0,3,0,0,0,0,3,1,0,1,0,0,2,0,6,1,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,7,0,0,0,0,11,16,1,0,83,16,0,4,0,9,4,0,0,0,11,0,4,0,0,1,4,0,4,0,0,0,0,1,0,0,0,0,0,0,1,3,0,14,0,1,1,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,1,3,0,0,4,0,1,0,0,0,0,0,3,1,0,0,0,1,468,1,2,3,2,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
300014,1,0,0,0,0,0,1,2,5,0,1,0,0,0,0,0,5,1,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,97,0,0,0,11,1,0,0,0,0,2,0,5,0,0,1,0,0,21,7,2,0,0,61,0,0,1,20,0,6,9,0,1,0,2,1,0,0,1,1,1,0,4,0,0,4,0,1,0,1,0,0,16,0,0,0,1,4,186,3,0,0,1,0,3,14,0,3,0,0,0,0,2,0,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,2,0,6,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,1,6,0,0,0,1,0,0,1,0,0,4,0,0,0,0,5,0,0,0,0,0,2,0,4,0,0,0,1,9,0,0,0,0,0,0,38,3,5,3,1,0,0,1,0,0,0,0,0,0,2,0,1,5,0,0,2,0,0,0,3,0
300015,0,1,0,0,0,0,3,0,1,1,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,2,4,0,0,0,1,0,2,0,0,1,0,0,4,8,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,3,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,1,1,0,2,1,2,3,0,0,1,1,0,2,5,1,1,2,0,2,0,1,2,3,0,0,3,0,0,24,0,1,1,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,2,1,1,0,1,2,0,0,2,0,0,2,2,48,0,0,0,0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,0,2,0,5,0,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,2,1,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,2,5,0,3,0,0,0,0,0,0,0,0,1,4,0,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,1,0
300033,3,1,6,0,0,0,18,1,3,0,2,1,1,1,3,0,1,1,0,6,0,3,0,7,0,1,0,5,2,3,1,0,1,2,1,51,2,2,1,0,0,1,1,4,0,5,1,4,3,5,0,1,1,0,0,2,3,4,7,1,0,0,0,0,0,1,3,1,1,0,3,0,2,1,1,5,1,0,1,2,1,2,0,176,1,3,2,1,1,3,4,0,7,2,2,1,6,3,10,4,1,3,1,0,2,2,5,4,4,2,3,0,2,5,0,0,0,7,1,9,1,1,0,0,1,17,5,6,2,1,1,9,0,2,0,1,1,1,0,0,4,0,0,4,1,1,2,0,1,0,0,0,7,3,1,0,0,2,18,0,23,0,1,0,0,1,1,0,2,0,5,0,3,1,0,2,0,8,8,1,2,7,0,1,0,11,0,4,5,1,0,0,6,4,2,0,0,6,2,3,1,1,2,2,1,1,3,2,7,1,6,1,0,1,7,5,0,11,0,5,0,1,1,0,1,1,2,5,1,0,1,2,9,1,1,2,2,2,2,1,0,2,2,0,0,3,1,1,0,1,1,4,0,1,2,9,3,0,2,0,1,1,5,2,1,11,1,0,2,2,0,1,0,0,7,0,2,0,2,1,1,2,4,0,3,2,0,3,5,1,3,2,1,0,4,1,0,1,0,2
300059,1,0,1,3,0,3,45,4,1,0,2,0,0,5,3,1,1,1,1,11,0,3,0,60,2,2,5,3,0,2,0,0,1,2,0,0,7,0,1,0,1,1,1,21,0,2,1,0,2,1,0,0,1,0,1,12,2,0,3,2,0,1,1,0,2,0,2,6,2,0,5,1,33,0,0,2,6,4,1,0,1,1,176,0,0,2,0,0,0,0,0,0,1,0,1,0,3,0,5,4,2,5,0,0,1,0,4,4,4,2,4,1,2,2,1,2,1,1,0,2,0,0,1,1,3,57,4,12,3,1,0,34,0,0,1,1,2,1,1,1,3,1,1,2,8,0,2,4,4,4,1,1,6,11,9,1,0,1,6,0,13,4,0,0,1,2,4,0,0,0,0,0,1,0,0,0,1,55,2,9,1,0,0,0,1,12,4,2,1,1,16,3,75,0,1,0,0,8,38,0,1,1,2,1,1,1,3,5,41,0,5,23,0,0,3,11,1,12,2,36,5,1,0,2,2,0,1,0,1,2,0,0,11,0,0,2,5,2,6,6,1,2,2,4,1,3,1,5,0,0,19,16,1,0,0,2,1,0,0,0,2,0,14,3,0,11,6,4,0,2,3,7,0,0,1,0,0,1,2,0,0,2,1,1,2,3,0,1,4,0,7,6,1,1,6,7,5,0,0,2
300122,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,1,0,0,0,0,0,12,0,5,0,0,0,0,0,5,16,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,4,1,0,0,0,0,0,2,1,0,0,0,58,1,2,1,0,1,7,0,0,0,0,1,0,1,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,5,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,5,1,0,0,182,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,5,2,0,3,0
300124,1,0,0,0,0,2,0,0,7,20,0,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,6,6,2,11,4,0,1,0,0,0,2,0,1,5,5,1,1,2,0,0,0,56,0,0,1,1,1,0,1,0,0,0,11,0,0,4,3,3,2,0,0,0,0,4,3,1,0,6,0,0,2,0,5,0,1,0,30,0,0,10,0,1,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,3,0,0,1,0,5,4,0,7,2,0,8,9,0,0,3,7,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,11,0,1,1,0,1,0,0,0,0,0,0,5,0,3,0,0,2,0,2,1,34,12,0,0,2,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,13,0,1,0,3,0,3,0,1,0,0,0,3,1,0,0,1,1,0,2,0,3,0,0,0,0,1,0,0,2,0,0,4,2,2,1,4,0,0,1,7,3,1,0,0,1,1,0,0,0,0,0,1,0,0,6,0,13,2,3,2,0,0,2,0,0,0
300142,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,10,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,4,0,0,0,0,0,0,2,0,58,0,0,2,0,0,0,1,4,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,2,0,4,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,5,0,2,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,8,0,0,0,0,171,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,5,1,1,0,0
300223,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,4,0,2,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0,1,2,0,0,4,0,0,0,1,0,0,1,8,0,0,0,0,1,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,8,0,0,2,0,0,6,0,2,0,0,0,0,0,0,0,1,0,9,0,0,0,0,1,0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,31,1,0,0,0,0,81,0,0,0,13,0,2,0,0,0,2,1,0,4,0,0,1,8,0,0,6
300274,0,1,2,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,18,0,0,0,0,0,4,8,9,0,4,4,7,0,0,0,0,4,0,3,0,1,0,0,7,4,3,1,2,0,17,0,0,5,11,0,5,2,0,4,1,1,0,1,4,1,1,0,2,4,0,1,0,37,4,0,5,0,1,2,0,0,2,0,2,48,12,1,7,47,1,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,1,0,3,0,0,2,0,0,0,1,0,0,0,0,0,2,0,11,1,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,2,1,0,3,1,2,7,2,0,0,0,0,7,0,0,2,0,0,2,3,0,0,113,0,1,1,2,5,3,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,5,1,0,1,1,0,0,0,0,6,0,0,0,0,0,2,19,16,0,9,0,0,1,0,0,1,0,0,7,2,0,0,1,1,2,2,1,11,0,1,0,0,1,0,10,0,17,0,0,0,0,37,0,0,1,1,0,0,4,0,1,32,1,0,11,7,2,0,29,0
300308,0,0,47,0,0,0,11,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,10,0,0,0,0,0,0,1,10,0,7,0,0,0,0,0,0,0,0,3,0,1,0,5,0,0,4,2,1,0,0,0,3,0,9,1,1,0,2,0,10,0,10,0,0,0,0,5,0,5,0,0,2,1,16,6,2,0,1,3,0,1,3,0,2,37,0,0,0,5,1,2,0,0,2,1,29,4,13,0,0,0,0,4,0,1,1,2,1,3,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,1,0,3,1,0,1,0,0,1,0,2,0,2,0,0,0,2,0,3,0,2,1,0,1,3,0,0,0,0,0,2,1,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,3,0,0,0,1,1,0,0,33,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,4,2,0,0,0,0,0,4,0,0,0,0,1,0,3,1,0,2,1,1,2,1,1,0,1,0,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,22,4,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,8,3,2,16,0,4,7,0,1,9,0,1,1,0,0,3,1
300316,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,9,1,2,0,29,0,0,0,0,2,0,0,0,3,0,0,0,16,0,1,13,0,0,1,0,0,3,0,0,0,5,0,0,1,0,2,0,0,0,0,1,0,4,0,0,1,0,0,4,0,0,0,0,0,1,15,0,0,0,1,0,13,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,11,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,9,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,3,0,0,1,0,5,0,0,2,0,0,1,0,5,4,10,3,1,3,0,0,0,9,4
300347,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,2,0,1,0,0,1,1,0,45,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,3,43,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,99,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1
